ds,y,price,promotion
2023-01-01,100.68546393761295,94.56206310654015,0
2023-01-02,102.23827343169151,95.37408542317203,0
2023-01-03,103.83073405966567,95.44250334333364,0
2023-01-04,101.60324039678814,95.82789721474252,0
2023-01-05,97.93014651328583,96.618572463985,0
2023-01-06,95.84540223990814,96.62497819913912,1
2023-01-07,97.6330359342575,97.32396548274531,0
2023-01-08,99.2832779359458,96.80820028534461,0
2023-01-09,101.65087471508693,97.21522391912045,0
2023-01-10,103.2998516067652,96.86321246274521,0
2023-01-11,100.39639623081165,96.89200210869816,0
2023-01-12,98.27153631247495,96.58598500767077,0
2023-01-13,96.35479144439427,96.14835447734394,0
2023-01-14,97.53666041183048,96.26353438077604,0
2023-01-15,99.82870754398873,95.25853702439048,0
2023-01-16,102.38924731678179,94.67723550124927,0
2023-01-17,102.48405639475052,94.76227067924431,0
2023-01-18,100.36573839610902,94.53253427515631,0
2023-01-19,98.9271209957177,93.36468323535499,0
2023-01-20,96.82265226921923,93.4633430374679,0
2023-01-21,97.957175550076,93.66043688211845,0
2023-01-22,99.21733394160853,93.34750558633256,0
2023-01-23,99.37304915799218,93.50276392576109,1
2023-01-24,102.42137223231605,93.0423700208607,0
2023-01-25,101.21474586334078,93.25788268621085,0
2023-01-26,98.48649273098427,93.07042947356905,0
2023-01-27,97.69582137400145,93.96124594871121,0
2023-01-28,97.41018084098155,93.69076498397158,0
2023-01-29,100.06088235920616,94.42503742653503,0
2023-01-30,102.53252563228848,94.48731682248356,0
2023-01-31,101.9684465198371,95.061818930063,0
2023-02-01,99.33191797104504,95.63560591665707,1
2023-02-02,98.388011301445,95.82240743790295,0
2023-02-03,96.91777651882104,96.58265683149445,0
2023-02-04,96.85508034958642,96.4055906388826,0
2023-02-05,100.56564113129728,96.87912260571221,0
2023-02-06,103.23030294902114,96.74447546589036,0
2023-02-07,101.96932137780466,96.89720045896756,0
2023-02-08,101.50439674297539,96.9290938989701,0
2023-02-09,99.22603691722405,96.5279200509026,0
2023-02-10,96.64483144075432,96.32377448662788,0
2023-02-11,98.22961672232233,96.65377957410155,0
2023-02-12,100.2647101015326,96.331088242928,0
2023-02-13,103.20381971194624,95.97638300036171,0
2023-02-14,103.88679335925302,94.93558982697822,0
2023-02-15,100.3863434453501,94.82654684267177,0
2023-02-16,98.58822430470134,94.28198646562367,0
2023-02-17,97.16919183861097,94.46467813639241,0
2023-02-18,96.94799201901121,94.1850598968112,0
2023-02-19,99.67257166085473,93.26039072627135,0
2023-02-20,103.32078934291701,93.4357983512791,0
2023-02-21,101.95724464923042,92.72724977086797,0
2023-02-22,101.20666708040143,92.78610873486517,0
2023-02-23,99.38365802608372,92.64961070549687,0
2023-02-24,96.72301878889311,92.88140773400892,0
2023-02-25,97.61410255810621,93.4426857397804,0
2023-02-26,100.95609149157596,93.92403725923046,0
2023-02-27,102.2952481203555,93.52695190333924,0
2023-02-28,102.18662636083847,94.22860574879911,0
2023-03-01,100.40509420068547,94.78556771960791,0
2023-03-02,99.58918192752724,95.45292246848557,0
2023-03-03,96.60683509000467,95.5258838645227,0
2023-03-04,97.66263336572501,95.56858021717898,0
2023-03-05,99.18140353217994,96.30104866149888,0
2023-03-06,102.19280468850529,96.30678081263281,0
2023-03-07,103.78499477504573,97.2081791982606,0
2023-03-08,101.30647720461457,96.80178916775394,0
2023-03-09,99.64061908625199,97.17447151149756,0
2023-03-10,96.59288753792931,96.51227137308331,0
2023-03-11,97.66359603200378,96.80217447872506,0
2023-03-12,100.71906158361864,97.1071584208914,0
2023-03-13,102.24199915651157,96.59651709538804,0
2023-03-14,102.48375848368586,96.11951339098093,0
2023-03-15,102.01260194418846,96.24941078558733,0
2023-03-16,98.47812772039255,95.76980775778274,0
2023-03-17,97.136662845575,94.82221567382294,0
